x_mm,T_FGM_K,T_BI_K,sig_FGM_MPa,sig_BI_MPa,sigVM_FGM_MPa,sigVM_BI_MPa
0.972361809045226,630.654149140901,630.436366666681,-6.0735602629186,-13.0431589157818,6.0735602629186,13.0431589157818
0.979899497487437,630.475527499552,630.258986100016,-5.37853976828154,-11.8962340414134,5.37853976828154,11.8962340414134
0.987437185929648,630.296736155962,630.081437513023,-4.68284456813493,-10.7485698495403,4.68284456813493,10.7485698495403
0.994974874371859,630.117775693154,629.903721475552,-3.98647676957591,-9.60016830288727,3.98647676957591,9.60016830288727
1.00251256281407,629.93864669902,629.725838562453,-3.28943849848974,-8.45103138391852,3.28943849848974,8.45103138391852
1.01005025125628,629.759349766306,629.547789353558,-2.59173189950064,-7.30116109478806,2.59173189950064,7.30116109478806
1.01758793969849,629.579885492595,629.369574433668,-1.89335913591664,-6.15055945729027,1.89335913591664,6.15055945729027
1.0251256281407,629.400254480294,629.191194392534,-1.19432238967617,-4.99922851281015,1.19432238967617,4.99922851281015
1.03266331658291,629.220457336617,629.012649824845,-0.494623861295377,-3.84717032227569,0.494623861295377,3.84717032227569
1.04020100502513,629.040494673567,628.833941330206,0.205734230185932,-2.69438696610377,0.205734230185932,2.69438696610377
1.04773869346734,628.860367107924,628.655069513127,0.906749647260786,-1.54088054415002,0.906749647260786,1.54088054415002
1.05527638190955,628.680075261225,628.476034983001,1.608420134012,-0.386653175657352,1.608420134012,0.386653175657352
1.06281407035176,628.499619759748,628.296838354092,2.31074341616293,0.768293000797988,2.31074341616293,0.768293000797988
1.07035175879397,628.319001234499,628.117480245516,3.01371720114014,1.9239558273593,3.01371720114014,1.9239558273593
1.07788944723618,628.13822032119,627.937961281222,3.71733917812857,3.08033312694525,3.71733917812857,3.08033312694525
1.08542713567839,627.957277660226,627.758282089978,4.42160701812913,4.23742270330012,4.42160701812913,4.23742270330012
1.0929648241206,627.776173896687,627.578443305352,5.12651837401805,5.39522234105578,5.12651837401805,5.39522234105578
1.10050251256281,627.594909680308,627.398445565692,5.83207088060675,6.55372980578301,5.83207088060675,6.55372980578301
1.10804020100503,627.413485665466,627.218289514114,6.53826215469983,7.71294284405036,6.53826215469983,7.71294284405036
1.11557788944724,627.231902511161,627.037975798477,7.24508979515845,8.87285918348142,7.24508979515845,8.87285918348142
1.12311557788945,627.050160880996,626.85750507137,7.95255138295801,10.0334765328118,7.95255138295801,10.0334765328118
1.13065326633166,626.868261443163,626.676877990092,8.6606444812519,11.1947925819503,8.6606444812519,11.1947925819503
1.13819095477387,626.686204870421,626.496095216633,9.36936663543358,12.3568050020355,9.36936663543358,12.3568050020355
1.14572864321608,626.503991840082,626.315157417656,10.0787153731985,13.519511445497,10.0787153731985,13.519511445497
1.15326633165829,626.32162303399,626.134065264479,10.7886882046077,14.6829095461174,10.7886882046077,14.6829095461174
1.1608040201005,626.139099138503,625.952819433054,11.4992826221537,15.8469969190917,11.4992826221537,15.8469969190917
1.16834170854271,625.956420844474,625.77142060395,12.2104961008217,17.0117711610906,12.2104961008217,17.0117711610906
1.17587939698492,625.773588847234,625.589869462332,12.9223260981572,18.1772298503236,12.9223260981572,18.1772298503236
1.18341708542714,625.590603846574,625.408166697944,13.6347700543302,19.3433705465995,13.6347700543302,19.3433705465995
1.19095477386935,625.407466546722,625.226313005087,14.3478253922047,20.5101907913941,14.3478253922047,20.5101907913941
1.19849246231156,625.224177656325,625.044309082599,15.0614895174007,21.6776881079126,15.0614895174007,21.6776881079126
1.20603015075377,625.040737888434,624.862155633838,15.7757598183669,22.8458600011558,15.7757598183669,22.8458600011558
1.21356783919598,624.857147960479,624.679853366661,16.4906336664451,24.0147039579857,16.4906336664451,24.0147039579857
1.22110552763819,624.673408594253,624.497402993399,17.2061084159393,25.1842174471926,17.2061084159393,25.1842174471926
1.2286432160804,624.48952051589,624.314805230847,17.9221814041869,26.3543979195595,17.9221814041869,26.3543979195595
1.23618090452261,624.305484455847,624.132060800231,18.6388499516281,27.525242807935,18.6388499516281,27.525242807935
1.24371859296482,624.121301148884,623.949170427198,19.3561113618738,28.6967495272972,19.3561113618738,28.6967495272972
1.25125628140704,623.93697133404,623.766134841789,20.0739629217791,29.8689154748267,20.0739629217791,29.8689154748267
1.25879396984925,623.752495754619,623.58295477842,20.7924019015149,31.0417380299717,20.7924019015149,31.0417380299717
1.26633165829146,623.567875158165,623.399630975861,21.5114255546385,32.2152145545233,21.5114255546385,32.2152145545233
1.27386934673367,623.383110296442,623.216164177214,22.2310311181671,33.3893423926833,22.2310311181671,33.3893423926833
1.28140703517588,623.198201925415,623.032555129892,22.951215812653,34.5641188711372,22.951215812653,34.5641188711372
1.28894472361809,623.013150805227,622.848804585599,23.6719768422531,35.7395412991281,23.6719768422531,35.7395412991281
1.2964824120603,622.827957700181,622.664913300305,24.3933113948076,36.9156069685257,24.3933113948076,36.9156069685257
1.30402010050251,622.642623378714,622.480882034227,25.115216641913,38.0923131539036,25.115216641913,38.0923131539036
1.31155778894472,622.457148613382,622.296711551804,25.8376897389975,39.2696571126121,25.8376897389975,39.2696571126121
